file,iou,has_pred
8de03901c64a80070048ead3fb0d32bd_jpg.rf.tjz1J48dKcHeupcLrzCj.jpg,0.9269403384050746,True
IMG_0170_JPG_jpg.rf.HDQMhXaQnPj3AMHKIxhA.jpg,0.926955703328841,True
36066ba85572ce99198f1a21c2c8bbff_jpg.rf.hGRGtaGt3E2I3nodhOPN.jpg,0.9275542389116017,True
2f6fb003bb89cd401322a535acb42f65_jpg.rf.9scNvsuNhCAfPGeRJOs6.jpg,0.9275679587863774,True
4939035108d04ee672570a7cc937e270_jpg.rf.yTgQ5ghdqd2s5OvAFXXG.jpg,0.9278509172162401,True
1877a28e4c5f5c1ea68aca66f4e85d95_jpg.rf.bdjuPRDGHl6VQiFIUd7p.jpg,0.9289813451153658,True
410993714e325a1de3e394ffe860df3a_jpg.rf.oZuezx97422fBG6lMzCm.jpg,0.929091624584159,True
4d6b667ecbd41ebd603b38848366d9d0_jpg.rf.eI3eSkwY6FcOQjyZusom.jpg,0.9439659675126196,True
49d365236ee4fb6bd982b0f00bff007e_jpg.rf.LRGRUmd5V0NpY706bm7d.jpg,0.9442862864061992,True
55be99616328f83dcbfe8c18e1387c0e_jpg.rf.ykivp3BBH4TtmgXhTxpm.jpg,0.9447501203946487,True
1595777dfa66e954ae23655743e24809_jpg.rf.ljtBdXbTLlTb9fU1Wg0S.jpg,0.9449929577176335,True
495019998442ddf85b59e387d4916cd3_jpg.rf.5c6zJWudRlDrY8wwUQ5b.jpg,0.9457801751113964,True
ec5ab1930d6aa16fff2582b48f82cada_jpg.rf.7HwNfDOHS4xFK62Uposd.jpg,0.947173960578515,True
9962a4d44388b9008aa0f466e4f4052c_jpg.rf.0JxOisp5TOf9PCFH5NPq.jpg,0.9494617886849935,True
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.6VzbSd1yySil8gxGpTSv.jpg,0.9522979586217255,True
d29148a2233950a7777285281cbfccff_jpg.rf.iJR9IMSyVUNqzfonCVb1.jpg,0.952993554455938,True
ce54969567273b9b8a275812ff56e16c_jpg.rf.vUxRBlE3CR5npYBtImjt.jpg,0.9534812143991285,True
a3863d0be6002c21b20ac88817b2c56f_jpg.rf.f208q4Cg0Y0dOyQQZROA.jpg,0.9542095277704877,True
793c79d55c8a252b7a954d074b1d6498_jpg.rf.f2sdUyp3vdkP3aICxwPm.jpg,0.954274893550506,True
239c409d5c09b493fed01a70a3cda4bc_jpg.rf.I3HTJUgtSNGn0yX438qq.jpg,0.9543809624099786,True
f3302c754c6fd42130014199ee327d10_jpg.rf.V7WnPDfKVcmNZ6dHhP8z.jpg,0.9545621008120717,True
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.D68KpuRG3eCkYkYj80BU.jpg,0.9560384405955948,True
73e6a751c50604d017541c11b28d8417_jpg.rf.e7g9r3WjVsKOhFz7rG4J.jpg,0.9561167094572703,True
97aeb1f9b745a929e9ac0848acb53a1a_jpg.rf.Az2qVwefwgYq6eNN1CLT.jpg,0.9564122616618931,True
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.GTP0VHiCwFHt8N1Etov5.jpg,0.9569058546344077,True
749e9074a77f8d34d86e2218f26cdab4_jpg.rf.cODBfuCm3by3W5PM5AIM.jpg,0.9571955803106462,True
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.cE15IOxDiFWOn9q9wU8N.jpg,0.9582145900838779,True
e8480d7fb9881d8a0e88b7be4d103f6d_jpg.rf.qbG2M9gcpcCvMwNfNcsp.jpg,0.9585600872456979,True
3091c9b25d76e9cbd0af83ced9f354e5_jpg.rf.aaKKMigmUh3I7xpS7D79.jpg,0.9588545457370233,True
47e842dd95735a11cf92c0ddf1161193_jpg.rf.U6BkBIHuZtRvC4r2P5uS.jpg,0.959008356312945,True
d33c33de41dbe1a95a43212c58fd12b7_jpg.rf.oKCrFwsd1OitQ5mDq97o.jpg,0.9599200128152285,True
fb586797e8ad818c7e3e3a6411f73d84_jpg.rf.Ji6eA2MhOmcFn1ArGzq4.jpg,0.9599936131816305,True
23988893ef7381fece6d1ef32ef5428f_jpg.rf.izofozbGGUAimZNpQfkH.jpg,0.9606208474491175,True
d67b5b9e900409b050dd9bd594f90709_jpg.rf.Rpg2p7nGfDg0fxuHb1Ab.jpg,0.9614914783773921,True
b526b661a33ff481231d1342aff2a266_jpg.rf.m0G5I6Zts9g5P1riTQfk.jpg,0.9643375158143986,True
22e74efb18b2d88fba63d25a61bf5f97_jpg.rf.okcmbZ6jYYtEkADS1Szs.jpg,0.964403402421185,True
d0cc2420bce5b14dfd39e55dc3737e57_jpg.rf.aC9gepwhXOvspzM1VsIV.jpg,0.9645495362829305,True
b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.i8vNtJ0URGnyOWjawQMZ.jpg,0.9647000499373973,True
b9402881fa580d0eb8b9b98845417550_jpg.rf.Og4iNgjLSJ4aDBufQbI0.jpg,0.9648323496593492,True
f9a9a175f26d4b26bca3a5338cc1405e_jpg.rf.IMzOJATxajlvxhJhdHYf.jpg,0.9652952033971915,True
8d796de64b9eed1ffd5ebe550d4ca807_jpg.rf.GDHRDXfypOweSLVpxt2E.jpg,0.9653318131984393,True
a5c65b40e0be3480c0ecfacaab399a87_jpg.rf.Xm4rhfx4EFA9PwcfDUve.jpg,0.9654883647969495,True
bc5decab88861286dcf78a367b4377cb_jpg.rf.yBGE8kvyxXgQNH8hlk1w.jpg,0.9656293517091398,True
b4ff4132c8c85da97d8bf9a2a4ed3e3d_jpg.rf.fr97arsyAEQ545pa5DER.jpg,0.9657230484158242,True
d795f84f39716798482fb2937868ed8a_jpg.rf.mKPWioeznLDGifRZstwJ.jpg,0.9659178659602828,True
81f5c542ffe0f9eae4df59d29acbcced_jpg.rf.8zpImtePfeR7T2esnbF4.jpg,0.9660803488912916,True
26d663ab5ffbec49f9dc8e592982cfd4_jpg.rf.LPCw4BvuIKQppQ3cMIk5.jpg,0.9661355372616776,True
3796db002cba7265bd32b0161ddd9127_jpg.rf.LmzHkrmxQiqiTTsV3AG7.jpg,0.9662510148277358,True
c3e9e81ba1540aae7961a4d8d96600ba_jpg.rf.OdG0b2YBPMYacXYLm7xB.jpg,0.9664206572872188,True
bb0de9761d16eee258ae09d8de32002c_jpg.rf.mAIDHQyLhUADFU0cgLQO.jpg,0.9665601341419702,True
b79ae5b70de58089ead6e32b235e30d3_jpg.rf.n9pbOE50ILluuOVFLID0.jpg,0.966696320131804,True
a4ebf4c268d80c4fe329331ea981b3a1_jpg.rf.SeLMrb8aF1fGyj9DlhRi.jpg,0.9671005643771797,True
614aadadb4a7f5b475b027b8e11398ee_jpg.rf.LAozkfTB8vjY4CUHD5F4.jpg,0.9671023576343261,True
247f9cf35a263dc7dd7886b187fd5480_jpg.rf.67mFWPlObexN0I9tsHjE.jpg,0.9672662047925356,True
871597c145446cf58c1c2dd7db988864_jpg.rf.sKeTKsJRkJ9huVlIn0Rd.jpg,0.9673629619477995,True
eb9e7928e756c3cf9164e7afc08c4653_jpg.rf.EiaFiJ7Cry5Wov63Hxcb.jpg,0.9674015480774207,True
3e8fb24addda1a0945bd6b7777bc4018_jpg.rf.iKVXLVBXMTWVkVOBNI6o.jpg,0.9677488802867141,True
ca869123d8a0cbcc6e54f4a445e5a78a_jpg.rf.jgi60VDKy8rJPwixo60d.jpg,0.9678473384828411,True
7ee8d13861bdc45e40a7cfe190a8d8a6_jpg.rf.9xqKl41PBRCoa5hfbfUH.jpg,0.9681326676323069,True
4d7820ad9fb4fe69d5168e1d7317dd02_jpg.rf.FBOrAR5veqjtCS3WbCDh.jpg,0.9682439070578678,True
fdcd6ada676799da8a870f58fdf548db_jpg.rf.yaL1akEZNWVDdQ6Rdz8p.jpg,0.968967740140805,True
05ad7223827a29a8283f6c4b2490f52f_jpg.rf.q42lGzqjxudm3Gj5JFjp.jpg,0.9690383276272269,True
3474d785b1b21d68163f56aa00a92bc9_jpg.rf.lKkbkwIrMoX6rU2AxZS5.jpg,0.9695697314616172,True
4eb630d4dd38528dacf72355caf5c06d_jpg.rf.pf84dA4qCotkNkhSW6f8.jpg,0.9698104384799555,True
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.zTIY2cRL38ugEksw2uV2.jpg,0.9698854462981471,True
6f0a888f9e5aed9516e336fd04723ce1_jpg.rf.Rvvwhnlc7K1ymf5HY4pm.jpg,0.9716315244976222,True
53de0674524ae6d77bdfff48136dec2a_jpg.rf.jDGsmJPckaCmft7Zq0N4.jpg,0.9719515763625558,True
d6e283a49b0395a6d5867c9e98e32045_jpg.rf.VlAGRt7783u3gF4GTsPz.jpg,0.9720353116399234,True
3312e3bb60e338e9c1a614f0f8960dd8_jpg.rf.kdLC3ejqqo3kfA81FOA6.jpg,0.9723909590247076,True
3730ef213ac6aad431475a9ab28f349a_jpg.rf.kjPxVzgr984f6c18WYIv.jpg,0.972976684677526,True
6589f4cfb37439d7d276f0d70f7ee1f0_jpg.rf.ro0gC4Ntl7BaxDZFKMKp.jpg,0.9730791013781386,True
cf2784fa97151d5316b2961b1e62dc45_jpg.rf.OI2BoH6hYaj9AxM8wCUN.jpg,0.9731108483840685,True
3baf85c957b9d28a16c0b65cb2ef0d29_jpg.rf.T9LARZyo5r3ArBcaucKI.jpg,0.9732596145152199,True
beb11566e59775b61f0ca369952067cc_jpg.rf.5hdy1RWnFsbnl0K9lmEM.jpg,0.9734004109868512,True
93557fc861304f7753089c244bc1e33e_jpg.rf.ExEUuUIECexaJFDHFu6X.jpg,0.9745584347041883,True
b0f3d66c8be13f5f6aa25b67a06bdcfa_jpg.rf.0odBNgZnfwqxHzTWu08q.jpg,0.9746113278946585,True
9d776e74e90c4f8092b060dd7567e2f8_jpg.rf.qCD58RoqLAqkVbsYkPzu.jpg,0.9773663304188432,True
3aafc2d38807dddd1b43a54cb70f500d_jpg.rf.07GenBXB5DprVDHjAX0Q.jpg,0.9793909750156424,True
6f0de9b594de9f9b92c6a20daa51a28a_jpg.rf.0m5PL9356GHZitPVrJjc.jpg,0.9828465006256324,True
300f80826bbb7dc4bf83e148614f2f77_jpg.rf.uFtdKPlCYFos9MDKWnd9.jpg,0.9833550744829593,True
34ad1966ae7a17d4502ca141413ed8d2_jpg.rf.1MHYkjl6QATWJbpglDf6.jpg,0.9845234659017126,True
9fc54a45feb5b01db8f6828d181fb075_jpg.rf.HpROLc4CrQKfFkJz8GnZ.jpg,0.9852457664360266,True
4ae38537a74c5ed10d5223f8066659fc_jpg.rf.0oGfaQEeDG2QActZO79e.jpg,0.9854512775373782,True
a4028b2361ce7ead654a86b07ac39d52_jpg.rf.0d4nxHMQPQZZuZDN1KdY.jpg,0.9860052785649394,True
eca42980852e6c5db10ee84aac23f9c6_jpg.rf.aAimeBWI6CFfbciAAZso.jpg,0.9860667021938005,True
IMG_0319_JPG_jpg.rf.8nxsicAQIYyF7S57b3gO.jpg,0.9864276249490238,True
f1ea0167087976926d4fe0aa36b961ce_jpg.rf.9L57ZbIGY4Wb7Vwq25Bh.jpg,0.987109042343147,True
e53bf8a0e692a4ccd5f1dc2bc19e7751_jpg.rf.LJKb8j7QwaX05b6RHA6d.jpg,0.9872265415279409,True
